CodigoTerritorial,CodigoMesa,Mesa,NroVotantes
51003,51003227014,14,259
51003,51003227015,15,969
51003,51003227016,16,268
51003,51003227017,17,555
51003,51003227018,18,252
51003,51003227019,19,317
51101,51101228001,1,166
51101,51101228002,2,797
51101,51101228003,3,686
51101,51101228004,4,355
51101,51101228005,5,673
51102,51102229001,1,372
51102,51102229002,2,666
51102,51102229003,3,972
51102,51102229004,4,249
51102,51102229005,5,388
51102,51102229006,6,79
51102,51102229007,7,783
51102,51102229008,8,416
51102,51102229009,9,587
51103,51103230001,1,329
51103,51103230002,2,671
51103,51103230003,3,857
51103,51103230004,4,544
51103,51103230005,5,812
51103,51103230006,6,667
51103,51103230007,7,5
51103,51103230008,8,190
51103,51103230009,9,759
51103,51103230010,10,558
51103,51103230011,11,931
51103,51103230012,12,926
51103,51103230013,13,240
51201,51201231001,1,360
51201,51201231002,2,324
51201,51201231003,3,764
51201,51201231004,4,510
51201,51201231005,5,510
51201,51201231006,6,199
51201,51201231007,7,378
51201,51201231008,8,370
51201,51201231009,9,485
51201,51201231010,10,315
51201,51201231011,11,693
51201,51201231012,12,151
51201,51201231013,13,943
51201,51201231014,14,947
51201,51201231015,15,522
51201,51201231016,16,515
51201,51201231017,17,44
51201,51201231018,18,418
51201,51201231019,19,489
51202,51202232001,1,490
51202,51202232002,2,365
51202,51202232003,3,194
51202,51202232004,4,282
51202,51202232005,5,333
51202,51202232006,6,812
51202,51202232007,7,101
51203,51203233001,1,83
51203,51203233002,2,304
51203,51203233003,3,536
51203,51203233004,4,655
51203,51203233005,5,911
51203,51203233006,6,106
51203,51203233007,7,696
51203,51203233008,8,212
51203,51203233009,9,249
51203,51203233010,10,736
51203,51203233011,11,674
51203,51203233012,12,797
51203,51203233013,13,195
51203,51203233014,14,280
51203,51203233015,15,142
51301,51301234001,1,214
51301,51301234002,2,805
51301,51301234003,3,252
51301,51301234004,4,986
51301,51301234005,5,38
51301,51301234006,6,9
51301,51301234007,7,446
51302,51302235001,1,132
51302,51302235002,2,783
51302,51302235003,3,146
51302,51302235004,4,897
51302,51302235005,5,99
51302,51302235006,6,568
51302,51302235007,7,965
51302,51302235008,8,222
51302,51302235009,9,250
51302,51302235010,10,707
51302,51302235011,11,436
51401,51401236001,1,166
51401,51401236002,2,460
51401,51401236003,3,4
51401,51401236004,4,895
51401,51401236005,5,313
51401,51401236006,6,353
51401,51401236007,7,686
51401,51401236008,8,124
51401,51401236009,9,670
51401,51401236010,10,520
51401,51401236011,11,586
51401,51401236012,12,548
51401,51401236013,13,620
51401,51401236014,14,481
51401,51401236015,15,677
51401,51401236016,16,336
51401,51401236017,17,611
51401,51401236018,18,587
51402,51402237001,1,281
51402,51402237002,2,591
51402,51402237003,3,350
51402,51402237004,4,629
51402,51402237005,5,966
51402,51402237006,6,404
51402,51402237007,7,462
51501,51501238001,1,192
51501,51501238002,2,507
51501,51501238003,3,155
51501,51501238004,4,11
51501,51501238005,5,776
51501,51501238006,6,637
51501,51501238007,7,763
51501,51501238008,8,287
51501,51501238009,9,977
51501,51501238010,10,246
51501,51501238011,11,155
51501,51501238012,12,314
51501,51501238013,13,912
51501,51501238014,14,281
51601,51601239001,1,284
51601,51601239002,2,253
51601,51601239003,3,423
51601,51601239004,4,545
51601,51601239005,5,427
51601,51601239006,6,345
51601,51601239007,7,981
51601,51601239008,8,369
51601,51601239009,9,91
51601,51601239010,10,313
51601,51601239011,11,849
51601,51601239012,12,686
51601,51601239013,13,531
51601,51601239014,14,558
60101,60101240001,1,647
60101,60101240002,2,962
60101,60101240003,3,785
60101,60101240004,4,155
60101,60101240005,5,523
60101,60101240006,6,416
60101,60101240007,7,586
60101,60101240008,8,682
60101,60101240009,9,976
60101,60101240010,10,404
60101,60101240011,11,493
60101,60101240012,12,762
60101,60101240013,13,916
60101,60101240014,14,277
60201,60201241001,1,647
60201,60201241002,2,290
60201,60201241003,3,524
60201,60201241004,4,772
60201,60201241005,5,918
60201,60201241006,6,565
60201,60201241007,7,791
60201,60201241008,8,720
60201,60201241009,9,452
60201,60201241010,10,826
60201,60201241011,11,961
60201,60201241012,12,96
60201,60201241013,13,429
60201,60201241014,14,808
60201,60201241015,15,835
60201,60201241016,16,320
60202,60202242001,1,216
60202,60202242002,2,784
60202,60202242003,3,737
60202,60202242004,4,641
60202,60202242005,5,830
60202,60202242006,6,438
60202,60202242007,7,235
60202,60202242008,8,556
60202,60202242009,9,520
60202,60202242010,10,939
60202,60202242011,11,692
60202,60202242012,12,477
60202,60202242013,13,423
60202,60202242014,14,927
60202,60202242015,15,691
60301,60301243001,1,203
60301,60301243002,2,576
60301,60301243003,3,492
60301,60301243004,4,640
60301,60301243005,5,736
60301,60301243006,6,134
60301,60301243007,7,891
60301,60301243008,8,616
60301,60301243009,9,669
60301,60301243010,10,767
60301,60301243011,11,351
60302,60302244001,1,522
60303,60303245001,1,538
60303,60303245002,2,702
60303,60303245003,3,40
60303,60303245004,4,712
60303,60303245005,5,721
60303,60303245006,6,85
60303,60303245007,7,424
60303,60303245008,8,993
60401,60401246001,1,895
60401,60401246002,2,471
60401,60401246003,3,61
60401,60401246004,4,629
60401,60401246005,5,150
60401,60401246006,6,165
60401,60401246007,7,837
60402,60402247001,1,77
60402,60402247002,2,72
60402,60402247003,3,86
60402,60402247004,4,485
60402,60402247005,5,313
60402,60402247006,6,184
60402,60402247007,7,520
60402,60402247008,8,290
60402,60402247009,9,451
60402,60402247010,10,941
60501,60501248001,1,942
60501,60501248002,2,669
60501,60501248003,3,714
60501,60501248004,4,478
60502,60502249001,1,853
60502,60502249002,2,523
60502,60502249003,3,383
60502,60502249004,4,130
60502,60502249005,5,453
60502,60502249006,6,357
60502,60502249007,7,101
60502,60502249008,8,427
60601,60601250001,1,804
60601,60601250002,2,27
60601,60601250003,3,331
60601,60601250004,4,438
60601,60601250005,5,776
60601,60601250006,6,209
60601,60601250007,7,355
60601,60601250008,8,503
60601,60601250009,9,293
60601,60601250010,10,444
60601,60601250011,11,743
60601,60601250012,12,736
60601,60601250013,13,110
60601,60601250014,14,815
60601,60601250015,15,13
60601,60601250016,16,319
60601,60601250017,17,369
60601,60601250018,18,128
60601,60601250019,19,537
70101,70101251001,1,196
70101,70101251002,2,540
70102,70102252001,1,162
70102,70102252002,2,191
70102,70102252003,3,236
70102,70102252004,4,135
70103,70103253001,1,976
70103,70103253002,2,527
70103,70103253003,3,813
70103,70103253004,4,877
70103,70103253005,5,645
70103,70103253006,6,832
70103,70103253007,7,847
70103,70103253008,8,440
70103,70103253009,9,790
70103,70103253010,10,653
70103,70103253011,11,502
70103,70103253012,12,499
70103,70103253013,13,373
70103,70103253014,14,935
70103,70103253015,15,288
70104,70104254001,1,987
70104,70104254002,2,692
70104,70104254003,3,690
70104,70104254004,4,469
70104,70104254005,5,699
70104,70104254006,6,524
70105,70105255001,1,758
70105,70105255002,2,403
70105,70105255003,3,650
70201,70201256001,1,482
70201,70201256002,2,108
70201,70201256003,3,871
70201,70201256004,4,731
70201,70201256005,5,870
70201,70201256006,6,596
70201,70201256007,7,282
70201,70201256008,8,27
70201,70201256009,9,219
70201,70201256010,10,587
70201,70201256011,11,877
70201,70201256012,12,847
70201,70201256013,13,460
70201,70201256014,14,807
70202,70202257001,1,635
70301,70301258001,1,636
70301,70301258002,2,31
70302,70302259001,1,338
70302,70302259002,2,291
70302,70302259003,3,785
70302,70302259004,4,347
70302,70302259005,5,942
70302,70302259006,6,58
70302,70302259007,7,734
70302,70302259008,8,145
70302,70302259009,9,815
70302,70302259010,10,673
70302,70302259011,11,52
70302,70302259012,12,954
70303,70303260001,1,882
70303,70303260002,2,562
70303,70303260003,3,733
70303,70303260004,4,574
70303,70303260005,5,93
70303,70303260006,6,722
70303,70303260007,7,183
70303,70303260008,8,921
70303,70303260009,9,58
70303,70303260010,10,176
70303,70303260011,11,291
70303,70303260012,12,343
70401,70401261001,1,340
70401,70401261002,2,131
70401,70401261003,3,48
70401,70401261004,4,940
70401,70401261005,5,647
70401,70401261006,6,907
70401,70401261007,7,510
70402,70402262001,1,723
70402,70402262002,2,665
70402,70402262003,3,219
70402,70402262004,4,852
70402,70402262005,5,366
70402,70402262006,6,833
70402,70402262007,7,287
70403,70403263001,1,703
70403,70403263002,2,335
70403,70403263003,3,568
70403,70403263004,4,790
70403,70403263005,5,403
70403,70403263006,6,559
70403,70403263007,7,930
70403,70403263008,8,683
70403,70403263009,9,217
70403,70403263010,10,662
70403,70403263011,11,726
70403,70403263012,12,127
70403,70403263013,13,758
70403,70403263014,14,62
70403,70403263015,15,359
70403,70403263016,16,127
70403,70403263017,17,455
70403,70403263018,18,678
70404,70404264001,1,629
70404,70404264002,2,263
70404,70404264003,3,584
70404,70404264004,4,721
70404,70404264005,5,542
70404,70404264006,6,737
70404,70404264007,7,899
70404,70404264008,8,504
70404,70404264009,9,405
70404,70404264010,10,905
70404,70404264011,11,222
70404,70404264012,12,823
70404,70404264013,13,641
70404,70404264014,14,706
70404,70404264015,15,979
70404,70404264016,16,221
70404,70404264017,17,204
70501,70501265001,1,243
70501,70501265002,2,94
70501,70501265003,3,484
70501,70501265004,4,745
70501,70501265005,5,142
70501,70501265006,6,439
70501,70501265007,7,31
70501,70501265008,8,297
70501,70501265009,9,83
70501,70501265010,10,126
70501,70501265011,11,907
70501,70501265012,12,621
70501,70501265013,13,799
70502,70502266001,1,519
70503,70503267001,1,15
70503,70503267002,2,349
70503,70503267003,3,422
70503,70503267004,4,91
70601,70601268001,1,869
70602,70602269001,1,69
70602,70602269002,2,873
70602,70602269003,3,824
70602,70602269004,4,318
70602,70602269005,5,653
70602,70602269006,6,980
70602,70602269007,7,560
70602,70602269008,8,562
70602,70602269009,9,848
70602,70602269010,10,669
70602,70602269011,11,125
70602,70602269012,12,871
70602,70602269013,13,113
70602,70602269014,14,380
70602,70602269015,15,744
70602,70602269016,16,132
70602,70602269017,17,118
70602,70602269018,18,548
70602,70602269019,19,228
70602,70602269020,20,782
70603,70603270001,1,685
70603,70603270002,2,751
70603,70603270003,3,104
70603,70603270004,4,15
70603,70603270005,5,415
70603,70603270006,6,662
70603,70603270007,7,667
70701,70701271001,1,27
70701,70701271002,2,882
70701,70701271003,3,486
70702,70702272001,1,558
70702,70702272002,2,36
70702,70702272003,3,541
70702,70702272004,4,669
70702,70702272005,5,690
70702,70702272006,6,654
70702,70702272007,7,706
70702,70702272008,8,60
70702,70702272009,9,868
70702,70702272010,10,628
70702,70702272011,11,230
70702,70702272012,12,815
70702,70702272013,13,692
70702,70702272014,14,712
70702,70702272015,15,495
70702,70702272016,16,900
70702,70702272017,17,437
70702,70702272018,18,817
70702,70702272019,19,832
70702,70702272020,20,821
70703,70703273001,1,255
70703,70703273002,2,386
70703,70703273003,3,736
70703,70703273004,4,108
70703,70703273005,5,303
70703,70703273006,6,311
70703,70703273007,7,216
70703,70703273008,8,28
70703,70703273009,9,589
70703,70703273010,10,867
70703,70703273011,11,173
70704,70704274001,1,571
70704,70704274002,2,615
70704,70704274003,3,720
70704,70704274004,4,67
70704,70704274005,5,157
70704,70704274006,6,397
70704,70704274007,7,804
70704,70704274008,8,216
70704,70704274009,9,691
70704,70704274010,10,216
70704,70704274011,11,483
70704,70704274012,12,607
70705,70705275001,1,276
70705,70705275002,2,229
70705,70705275003,3,382
70705,70705275004,4,669
70705,70705275005,5,499
70705,70705275006,6,971
70705,70705275007,7,300
70705,70705275008,8,978
70705,70705275009,9,413
70705,70705275010,10,797
70705,70705275011,11,86
70705,70705275012,12,939
70705,70705275013,13,448
70705,70705275014,14,911
70705,70705275015,15,182
70705,70705275016,16,351
70705,70705275017,17,945
70705,70705275018,18,729
70705,70705275019,19,105
70706,70706276001,1,311
70706,70706276002,2,790
70706,70706276003,3,906
70707,70707277001,1,41
70707,70707277002,2,879
70707,70707277003,3,997
70707,70707277004,4,720
70707,70707277005,5,521
70707,70707277006,6,759
70707,70707277007,7,123
70707,70707277008,8,66
70707,70707277009,9,72
70707,70707277010,10,768
70707,70707277011,11,687
70707,70707277012,12,527
70707,70707277013,13,263
70707,70707277014,14,50
70707,70707277015,15,323
70707,70707277016,16,946
70707,70707277017,17,176
70707,70707277018,18,799
70707,70707277019,19,363
70707,70707277020,20,156
70801,70801278001,1,249
70801,70801278002,2,790
70801,70801278003,3,890
70801,70801278004,4,582
70801,70801278005,5,783
70802,70802279001,1,62
70802,70802279002,2,651
70803,70803280001,1,756
70803,70803280002,2,288
70803,70803280003,3,270
70804,70804281001,1,446
70804,70804281002,2,89
70804,70804281003,3,998
70804,70804281004,4,135
70804,70804281005,5,965
70804,70804281006,6,483
70804,70804281007,7,63
70804,70804281008,8,956
70804,70804281009,9,469
70804,70804281010,10,450
70804,70804281011,11,442
70804,70804281012,12,288
70804,70804281013,13,409
70804,70804281014,14,402
70804,70804281015,15,90
70804,70804281016,16,758
70804,70804281017,17,877
70805,70805282001,1,758
70901,70901283001,1,3
70901,70901283002,2,99
70901,70901283003,3,174
70901,70901283004,4,336
70901,70901283005,5,985
70901,70901283006,6,807
70901,70901283007,7,827
70901,70901283008,8,580
70901,70901283009,9,917
70901,70901283010,10,44
70901,70901283011,11,873
70901,70901283012,12,249
70901,70901283013,13,873
70901,70901283014,14,783
70901,70901283015,15,651
70901,70901283016,16,928
70901,70901283017,17,831
70901,70901283018,18,780
70901,70901283019,19,971
70902,70902284001,1,90
70902,70902284002,2,980
70902,70902284003,3,798
70902,70902284004,4,197
70902,70902284005,5,761
70902,70902284006,6,559
70902,70902284007,7,280
70902,70902284008,8,118
70902,70902284009,9,215
70902,70902284010,10,175
70902,70902284011,11,388
70902,70902284012,12,779
70902,70902284013,13,554
70902,70902284014,14,242
70902,70902284015,15,313
70902,70902284016,16,664
70902,70902284017,17,940
70902,70902284018,18,830
70902,70902284019,19,161
70903,70903285001,1,889
70903,70903285002,2,976
70903,70903285003,3,257
70903,70903285004,4,613
70903,70903285005,5,396
70903,70903285006,6,985
70903,70903285007,7,657
70903,70903285008,8,807
70904,70904286001,1,837
70904,70904286002,2,544
70904,70904286003,3,579
70904,70904286004,4,27
70904,70904286005,5,462
70904,70904286006,6,71
70904,70904286007,7,838
70904,70904286008,8,914
70904,70904286009,9,443
70904,70904286010,10,536
70904,70904286011,11,25
70904,70904286012,12,284
70904,70904286013,13,640
70904,70904286014,14,104
70904,70904286015,15,518
70904,70904286016,16,250
70904,70904286017,17,511
70904,70904286018,18,688
71001,71001287001,1,649
71001,71001287002,2,267
71001,71001287003,3,738
71001,71001287004,4,265
71001,71001287005,5,539
71001,71001287006,6,736
71001,71001287007,7,766
71001,71001287008,8,583
71001,71001287009,9,296
71001,71001287010,10,964
71002,71002288001,1,908
71003,71003289001,1,47
71003,71003289002,2,965
71003,71003289003,3,919
71003,71003289004,4,273
71004,71004290001,1,169
71004,71004290002,2,595
71004,71004290003,3,259
71004,71004290004,4,440
71004,71004290005,5,570
71004,71004290006,6,265
71004,71004290007,7,280
71004,71004290008,8,491
71004,71004290009,9,566
71004,71004290010,10,229
71004,71004290011,11,168
71004,71004290012,12,897
71004,71004290013,13,748
71005,71005291001,1,972
71005,71005291002,2,557
71005,71005291003,3,899
71005,71005291004,4,260
71005,71005291005,5,197
71005,71005291006,6,641
71005,71005291007,7,201
71005,71005291008,8,353
71005,71005291009,9,835
71005,71005291010,10,194
71005,71005291011,11,976
71005,71005291012,12,473
71005,71005291013,13,852
71005,71005291014,14,857
71005,71005291015,15,267
71005,71005291016,16,830
71005,71005291017,17,2
71101,71101292001,1,350
71101,71101292002,2,610
71101,71101292003,3,821
71101,71101292004,4,835
71101,71101292005,5,76
71101,71101292006,6,955
71101,71101292007,7,149
71101,71101292008,8,801
71101,71101292009,9,207
71101,71101292010,10,925
71101,71101292011,11,113
71101,71101292012,12,452
71101,71101292013,13,571
71101,71101292014,14,817
71101,71101292015,15,972
71101,71101292016,16,341
71101,71101292017,17,299
71101,71101292018,18,414
71101,71101292019,19,16
71102,71102293001,1,588
71102,71102293002,2,598
71102,71102293003,3,98
71102,71102293004,4,44
71102,71102293005,5,966
71102,71102293006,6,424
71102,71102293007,7,964
71102,71102293008,8,174
71102,71102293009,9,279
71102,71102293010,10,374
71102,71102293011,11,586
71102,71102293012,12,164
71102,71102293013,13,382
71102,71102293014,14,941
71102,71102293015,15,949
71102,71102293016,16,996
71102,71102293017,17,363
71102,71102293018,18,14
71102,71102293019,19,96
71102,71102293020,20,766
71103,71103294001,1,156
71103,71103294002,2,263
71103,71103294003,3,136
71103,71103294004,4,204
71103,71103294005,5,19
71103,71103294006,6,523
71103,71103294007,7,771
71103,71103294008,8,481
71103,71103294009,9,882
71103,71103294010,10,317
71103,71103294011,11,434
71103,71103294012,12,603
71103,71103294013,13,813
71103,71103294014,14,324
71103,71103294015,15,482
71103,71103294016,16,457
71103,71103294017,17,155
71103,71103294018,18,378
71103,71103294019,19,650
71104,71104295001,1,61
71104,71104295002,2,606
71104,71104295003,3,503
71104,71104295004,4,243
71104,71104295005,5,976
71105,71105296001,1,116
71105,71105296002,2,761
71105,71105296003,3,781
71105,71105296004,4,625
71105,71105296005,5,710
71105,71105296006,6,929
71105,71105296007,7,390
71105,71105296008,8,171
71105,71105296009,9,184
71105,71105296010,10,369
71105,71105296011,11,499
71105,71105296012,12,574
71106,71106297001,1,348
71106,71106297002,2,85
71106,71106297003,3,972
71106,71106297004,4,677
71106,71106297005,5,221
71106,71106297006,6,465
71106,71106297007,7,786
71106,71106297008,8,21
71106,71106297009,9,25
71106,71106297010,10,254
71106,71106297011,11,748
71106,71106297012,12,218
71106,71106297013,13,186
71201,71201298001,1,147
71201,71201298002,2,864
71201,71201298003,3,21
71201,71201298004,4,854
71201,71201298005,5,544
71201,71201298006,6,197
71201,71201298007,7,734
71201,71201298008,8,830
71201,71201298009,9,603
71201,71201298010,10,884
71201,71201298011,11,361
71201,71201298012,12,885
71201,71201298013,13,350
71201,71201298014,14,915
71301,71301299001,1,13
71301,71301299002,2,544
71301,71301299003,3,441
71301,71301299004,4,329
71301,71301299005,5,885
71301,71301299006,6,869
71301,71301299007,7,914
71301,71301299008,8,104
71301,71301299009,9,290
71301,71301299010,10,733
71302,71302300001,1,404
71302,71302300002,2,365
71302,71302300003,3,504
71302,71302300004,4,728
71302,71302300005,5,268
71401,71401301001,1,698
71401,71401301002,2,442
71401,71401301003,3,774
71401,71401301004,4,797
71401,71401301005,5,856
71401,71401301006,6,194
71402,71402302001,1,877
71402,71402302002,2,183
71402,71402302003,3,306
71402,71402302004,4,320
71402,71402302005,5,407
71402,71402302006,6,799
71402,71402302007,7,225
71402,71402302008,8,905
71403,71403303001,1,75
71403,71403303002,2,653
71403,71403303003,3,332
71403,71403303004,4,309
71501,71501304001,1,819
71501,71501304002,2,257
71501,71501304003,3,635
71501,71501304004,4,781
71501,71501304005,5,463
71501,71501304006,6,320
71501,71501304007,7,581
71501,71501304008,8,59
71501,71501304009,9,876
71501,71501304010,10,301
71501,71501304011,11,286
71501,71501304012,12,116
71501,71501304013,13,13
71501,71501304014,14,957
71501,71501304015,15,664
71501,71501304016,16,740
71502,71502305001,1,977
71502,71502305002,2,595
71502,71502305003,3,767
71502,71502305004,4,994
71502,71502305005,5,369
71502,71502305006,6,345
71502,71502305007,7,810
71502,71502305008,8,659
71502,71502305009,9,106
71502,71502305010,10,889
71502,71502305011,11,912
71502,71502305012,12,200
71502,71502305013,13,509
71503,71503306001,1,673
71503,71503306002,2,455
71503,71503306003,3,895
71503,71503306004,4,544
71503,71503306005,5,4
71503,71503306006,6,220
71503,71503306007,7,529
71503,71503306008,8,828
80101,80101307001,1,524
80101,80101307002,2,856
80101,80101307003,3,174
80101,80101307004,4,217
80101,80101307005,5,150
80101,80101307006,6,215
80101,80101307007,7,911
80101,80101307008,8,762
80101,80101307009,9,188
80102,80102308001,1,332
80102,80102308002,2,912
80201,80201309001,1,278
80201,80201309002,2,395
80201,80201309003,3,995
80201,80201309004,4,963
80201,80201309005,5,386
80201,80201309006,6,176
80201,80201309007,7,102
80201,80201309008,8,761
80201,80201309009,9,489
80201,80201309010,10,746
80201,80201309011,11,110
80201,80201309012,12,337
80201,80201309013,13,199
80201,80201309014,14,987
80201,80201309015,15,618
80201,80201309016,16,949
80201,80201309017,17,144
80201,80201309018,18,366
80201,80201309019,19,47
80202,80202310001,1,3
80202,80202310002,2,476
80202,80202310003,3,838
80202,80202310004,4,22
80202,80202310005,5,710
80202,80202310006,6,472
80202,80202310007,7,912
80202,80202310008,8,530
80202,80202310009,9,928
80202,80202310010,10,170
80202,80202310011,11,905
80202,80202310012,12,832
80202,80202310013,13,855
80202,80202310014,14,47
80202,80202310015,15,96
80202,80202310016,16,634
80202,80202310017,17,965
80301,80301311001,1,99
80301,80301311002,2,203
80301,80301311003,3,891
80301,80301311004,4,449
80301,80301311005,5,958
80301,80301311006,6,414
80301,80301311007,7,914
80301,80301311008,8,479
80301,80301311009,9,152
80301,80301311010,10,591
80301,80301311011,11,877
80301,80301311012,12,438
80301,80301311013,13,377
80301,80301311014,14,359
80301,80301311015,15,904
80302,80302312001,1,175
80303,80303313001,1,89
80303,80303313002,2,840
80303,80303313003,3,182
80303,80303313004,4,680
80303,80303313005,5,134
80303,80303313006,6,382
80304,80304314001,1,347
80304,80304314002,2,660
80304,80304314003,3,398
80304,80304314004,4,274
80304,80304314005,5,464
80304,80304314006,6,872
80304,80304314007,7,842
80304,80304314008,8,929
80304,80304314009,9,442
80304,80304314010,10,390
80304,80304314011,11,795
80304,80304314012,12,525
80304,80304314013,13,870
80401,80401315001,1,732
80401,80401315002,2,907
80402,80402316001,1,267
80402,80402316002,2,363
80402,80402316003,3,483
80402,80402316004,4,956
80402,80402316005,5,363
80402,80402316006,6,381
80402,80402316007,7,56
80402,80402316008,8,201
80402,80402316009,9,379
80402,80402316010,10,2
80402,80402316011,11,182
80402,80402316012,12,325
80402,80402316013,13,795
80402,80402316014,14,563
80402,80402316015,15,810
80402,80402316016,16,733
80402,80402316017,17,775
80402,80402316018,18,700
80501,80501317001,1,208
80501,80501317002,2,287
80501,80501317003,3,478
80501,80501317004,4,719
80601,80601318001,1,577
80601,80601318002,2,676
80601,80601318003,3,119
80601,80601318004,4,867
80601,80601318005,5,942
80601,80601318006,6,497
80601,80601318007,7,187
80601,80601318008,8,263
80601,80601318009,9,207
80601,80601318010,10,324
80601,80601318011,11,946
80601,80601318012,12,190
80602,80602319001,1,610
80602,80602319002,2,669
80602,80602319003,3,714
80602,80602319004,4,702
80602,80602319005,5,947
80602,80602319006,6,23
80602,80602319007,7,786
80602,80602319008,8,629
80602,80602319009,9,335
80602,80602319010,10,58
80602,80602319011,11,608
80602,80602319012,12,180
80602,80602319013,13,183
80602,80602319014,14,461
80602,80602319015,15,905
80602,80602319016,16,757
80602,80602319017,17,643
80701,80701320001,1,723
80701,80701320002,2,817
80702,80702321001,1,230
80702,80702321002,2,394
80702,80702321003,3,14
80702,80702321004,4,568
80702,80702321005,5,974
80702,80702321006,6,779
80703,80703322001,1,814
80703,80703322002,2,80
80703,80703322003,3,231
80703,80703322004,4,735
80703,80703322005,5,275
80703,80703322006,6,60
80703,80703322007,7,433
80703,80703322008,8,589
80801,80801323001,1,289
80801,80801323002,2,446
80801,80801323003,3,455
80801,80801323004,4,867
80801,80801323005,5,564
80801,80801323006,6,503
80801,80801323007,7,310
80801,80801323008,8,458
80801,80801323009,9,454
80801,80801323010,10,462
80801,80801323011,11,702
80801,80801323012,12,987
80801,80801323013,13,173
80802,80802324001,1,92
80802,80802324002,2,74
80802,80802324003,3,85
80802,80802324004,4,80
80802,80802324005,5,858
80802,80802324006,6,782
80802,80802324007,7,744
80802,80802324008,8,745
80802,80802324009,9,46
80802,80802324010,10,410
80803,80803325001,1,114
80803,80803325002,2,725
80803,80803325003,3,587
80803,80803325004,4,456
80803,80803325005,5,544
80803,80803325006,6,682
80803,80803325007,7,671
80803,80803325008,8,948
90101,90101326001,1,988
90101,90101326002,2,848
90101,90101326003,3,929
90101,90101326004,4,11
90101,90101326005,5,427
90101,90101326006,6,741
90101,90101326007,7,469
90101,90101326008,8,153
90101,90101326009,9,447
90101,90101326010,10,113
90101,90101326011,11,744
90101,90101326012,12,862
90101,90101326013,13,787
90101,90101326014,14,888
90101,90101326015,15,881
90102,90102327001,1,74
90102,90102327002,2,64
90102,90102327003,3,256
90102,90102327004,4,877
90102,90102327005,5,925
90102,90102327006,6,734
90102,90102327007,7,696
90102,90102327008,8,303
90102,90102327009,9,507
90102,90102327010,10,343
90102,90102327011,11,208
90102,90102327012,12,483
90102,90102327013,13,627
90102,90102327014,14,918
90102,90102327015,15,182
90103,90103328001,1,73
90103,90103328002,2,477
90103,90103328003,3,119
90103,90103328004,4,334
90103,90103328005,5,37
90103,90103328006,6,246
90103,90103328007,7,25
90103,90103328008,8,960
90103,90103328009,9,14
90103,90103328010,10,915
90103,90103328011,11,7
90103,90103328012,12,411
90103,90103328013,13,638
90103,90103328014,14,143
90103,90103328015,15,822
90103,90103328016,16,76
90103,90103328017,17,894
90103,90103328018,18,336
90103,90103328019,19,351
90103,90103328020,20,972
90104,90104329001,1,105
90104,90104329002,2,515
90104,90104329003,3,685
90104,90104329004,4,698
90104,90104329005,5,562
90104,90104329006,6,131
90104,90104329007,7,275
90104,90104329008,8,816
90104,90104329009,9,121
90104,90104329010,10,700
90104,90104329011,11,56
90104,90104329012,12,709
90104,90104329013,13,5
90201,90201330001,1,155
90201,90201330002,2,118
90201,90201330003,3,438
90201,90201330004,4,264
90201,90201330005,5,655
90202,90202331001,1,971
90202,90202331002,2,4
90202,90202331003,3,539
90202,90202331004,4,258
90202,90202331005,5,326
90202,90202331006,6,531
90202,90202331007,7,102
90203,90203332001,1,631
90203,90203332002,2,588
90203,90203332003,3,916
90203,90203332004,4,858
90203,90203332005,5,76
90203,90203332006,6,983
90203,90203332007,7,410
90301,90301333001,1,567
90301,90301333002,2,98
90301,90301333003,3,971
90301,90301333004,4,627
90302,90302334001,1,410
90302,90302334002,2,36
90302,90302334003,3,117
90302,90302334004,4,591
90302,90302334005,5,114
90302,90302334006,6,779
90302,90302334007,7,148
90303,90303335001,1,654
90303,90303335002,2,621
90303,90303335003,3,119
90303,90303335004,4,256
90303,90303335005,5,955
90303,90303335006,6,23
90303,90303335007,7,515
90303,90303335008,8,83
90303,90303335009,9,829
90303,90303335010,10,732
90303,90303335011,11,414
90303,90303335012,12,339
90401,90401336001,1,738
90401,90401336002,2,697
90401,90401336003,3,79
90401,90401336004,4,501
90401,90401336005,5,862
90401,90401336006,6,489
90401,90401336007,7,656
90401,90401336008,8,842
90401,90401336009,9,799
90401,90401336010,10,536
90401,90401336011,11,987
90401,90401336012,12,743
90401,90401336013,13,97
90401,90401336014,14,424
90401,90401336015,15,82
90401,90401336016,16,298
90401,90401336017,17,592
90401,90401336018,18,628
90402,90402337001,1,78
90402,90402337002,2,227
90402,90402337003,3,780
90402,90402337004,4,100
90402,90402337005,5,758
90402,90402337006,6,761
90402,90402337007,7,397
90402,90402337008,8,391
90402,90402337009,9,225
90402,90402337010,10,293
90402,90402337011,11,823
90402,90402337012,12,378
90402,90402337013,13,690
90402,90402337014,14,15
90402,90402337015,15,57
90402,90402337016,16,330
90402,90402337017,17,741
90402,90402337018,18,904
90402,90402337019,19,537
90402,90402337020,20,838
90501,90501338001,1,543
90501,90501338002,2,547
90501,90501338003,3,284
90501,90501338004,4,545
90501,90501338005,5,567
90501,90501338006,6,365
90501,90501338007,7,864
90501,90501338008,8,766
90501,90501338009,9,243
90501,90501338010,10,922
90501,90501338011,11,722
90502,90502339001,1,146
90502,90502339002,2,928
90502,90502339003,3,23
90502,90502339004,4,298
90502,90502339005,5,409
90502,90502339006,6,469
90502,90502339007,7,183
