CodigoTerritorial,CodigoMesa,Mesa,NroVotantes
31003,3100302139009,9,472
31003,3100302139010,10,906
31003,3100302139011,11,611
31003,3100302139012,12,49
31003,3100302139013,13,971
31003,3100302139014,14,941
31003,3100302139015,15,982
31003,3100302139016,16,187
31003,3100302139017,17,318
31003,3100302139018,18,293
31003,3100302139019,19,814
31003,3100302139020,20,387
31101,3110102159001,1,991
31101,3110102159002,2,369
31101,3110102159003,3,730
31101,3110102159004,4,660
31101,3110102159005,5,259
31101,3110102159006,6,139
31101,3110102159007,7,454
31101,3110102159008,8,676
31101,3110102159009,9,623
31101,3110102159010,10,821
31101,3110102159011,11,869
31202,3120202170001,1,255
31202,3120202170002,2,891
31202,3120202170003,3,58
31202,3120202170004,4,500
31202,3120202170005,5,759
31202,3120202170006,6,14
31202,3120202170007,7,386
31202,3120202170008,8,260
31202,3120202170009,9,355
31202,3120202170010,10,166
31202,3120202170011,11,143
31202,3120202170012,12,430
31202,3120202170013,13,496
31202,3120202170014,14,431
31202,3120202170015,15,973
31202,3120202170016,16,571
31202,3120202170017,17,24
31202,3120202170018,18,37
31202,3120202170019,19,694
31202,3120202170020,20,881
31202,3120202190001,1,742
31202,3120202190002,2,795
31202,3120202190003,3,378
31202,3120202190004,4,472
31202,3120202190005,5,619
31202,3120202190006,6,933
31202,3120202190007,7,107
31202,3120202190008,8,13
31202,3120202190009,9,46
31202,3120202199001,1,266
31202,3120202199002,2,313
31202,3120202199003,3,783
31202,3120202199004,4,194
31202,3120202199005,5,149
31202,3120202199006,6,746
31202,3120202199007,7,339
31202,3120202199008,8,943
31202,3120202199009,9,416
31202,3120202199010,10,474
31203,3120302209001,1,384
31203,3120302209002,2,877
31203,3120302209003,3,189
31203,3120302209004,4,708
31203,3120302209005,5,686
31203,3120302214001,1,522
31203,3120302214002,2,907
31203,3120302214003,3,320
31203,3120302214004,4,313
31203,3120302214005,5,304
31203,3120302214006,6,358
31203,3120302214007,7,172
31203,3120302214008,8,145
31203,3120302214009,9,119
31204,3120402223001,1,522
31204,3120402223002,2,603
31204,3120402223003,3,554
31204,3120402223004,4,656
31204,3120402223005,5,574
31204,3120402223006,6,732
31204,3120402223007,7,929
31204,3120402223008,8,374
31204,3120402223009,9,197
31204,3120402223010,10,592
31204,3120402223011,11,64
31204,3120402223012,12,710
31204,3120402223013,13,725
31204,3120402223014,14,820
31204,3120402223015,15,353
31204,3120402223016,16,11
31204,3120402223017,17,304
31204,3120402223018,18,20
31205,3120502241001,1,820
31205,3120502241002,2,928
31205,3120502241003,3,788
31205,3120502241004,4,714
31205,3120502241005,5,350
31206,3120602246001,1,417
31206,3120602246002,2,485
31206,3120602246003,3,858
31206,3120602246004,4,985
31206,3120602246005,5,39
31206,3120602246006,6,948
31206,3120602246007,7,207
31206,3120602246008,8,720
31206,3120602246009,9,730
31206,3120602246010,10,25
31206,3120602246011,11,372
31206,3120602246012,12,794
31206,3120602246013,13,416
31206,3120602246014,14,497
31206,3120602246015,15,259
31206,3120602246016,16,745
31206,3120602246017,17,36
31301,3130102263001,1,104
31301,3130102263002,2,32
31301,3130102263003,3,989
31301,3130102263004,4,472
31301,3130102263005,5,258
31301,3130102263006,6,906
31301,3130102263007,7,793
31301,3130102263008,8,332
31301,3130102263009,9,502
31301,3130102263010,10,880
31301,3130102263011,11,370
31301,3130102263012,12,282
31301,3130102263013,13,192
31303,3130302276001,1,619
31401,3140102277001,1,226
31401,3140102277002,2,907
31401,3140102277003,3,642
31401,3140102277004,4,318
31401,3140102277005,5,878
31401,3140102277006,6,937
31401,3140102277007,7,217
31401,3140102277008,8,492
31401,3140102277009,9,250
31401,3140102277010,10,338
31401,3140102277011,11,976
31401,3140102277012,12,101
31401,3140102277013,13,607
31401,3140102277014,14,441
31401,3140102277015,15,824
31401,3140102277016,16,898
31401,3140102277017,17,563
31401,3140102277018,18,79
31401,3140102277019,19,578
31401,3140102277020,20,140
31402,3140202297001,1,715
31402,3140202297002,2,407
31402,3140202297003,3,854
31402,3140202297004,4,750
31402,3140202297005,5,758
31402,3140202297006,6,976
31402,3140202297007,7,926
31402,3140202297008,8,708
31402,3140202297009,9,400
31402,3140202297010,10,185
31402,3140202297011,11,598
31402,3140202297012,12,959
31402,3140202297013,13,31
31402,3140202297014,14,365
31402,3140202297015,15,503
31402,3140202297016,16,790
31402,3140202313001,1,390
31402,3140202313002,2,391
31402,3140202313003,3,470
31402,3140202313004,4,38
31402,3140202313005,5,186
31402,3140202313006,6,504
31402,3140202313007,7,98
31402,3140202320001,1,530
31402,3140202320002,2,965
31402,3140202320003,3,692
31402,3140202320004,4,918
31402,3140202320005,5,694
31402,3140202320006,6,741
31402,3140202320007,7,496
31402,3140202320008,8,145
31402,3140202320009,9,304
31402,3140202320010,10,996
31402,3140202320011,11,734
31402,3140202320012,12,942
31402,3140202320013,13,350
31402,3140202333001,1,151
31402,3140202333002,2,83
31402,3140202333003,3,715
31402,3140202333004,4,290
31402,3140202333005,5,331
31402,3140202333006,6,705
31402,3140202333007,7,253
31402,3140202333008,8,94
31402,3140202333009,9,100
31402,3140202333010,10,233
31402,3140202333011,11,43
31402,3140202333012,12,350
31402,3140202333013,13,831
31402,3140202333014,14,506
31402,3140202333015,15,416
31402,3140202333016,16,713
31402,3140202333017,17,847
31402,3140202333018,18,359
31403,3140302351001,1,640
31403,3140302351002,2,672
31403,3140302351003,3,856
31403,3140302351004,4,426
31403,3140302351005,5,846
31403,3140302351006,6,102
31403,3140302351007,7,67
31403,3140302351008,8,39
31403,3140302351009,9,700
31403,3140302351010,10,350
31403,3140302351011,11,852
31403,3140302351012,12,519
31404,3140402363001,1,928
31404,3140402363002,2,460
31404,3140402363003,3,152
31404,3140402363004,4,897
31404,3140402363005,5,471
31404,3140402363006,6,754
31404,3140402363007,7,379
31404,3140402363008,8,46
31404,3140402363009,9,248
31404,3140402363010,10,404
31404,3140402363011,11,173
31404,3140402363012,12,679
31404,3140402363013,13,436
31404,3140402363014,14,878
31404,3140402363015,15,994
31404,3140402363016,16,135
31404,3140402363017,17,51
31405,3140502380001,1,555
31405,3140502380002,2,872
31405,3140502380003,3,971
31405,3140502380004,4,310
31405,3140502380005,5,128
31405,3140502380006,6,244
31405,3140502380007,7,312
31405,3140502380008,8,463
31405,3140502380009,9,234
31405,3140502380010,10,17
31405,3140502380011,11,339
31405,3140502380012,12,606
31405,3140502380013,13,98
31405,3140502380014,14,559
31405,3140502380015,15,20
31405,3140502380016,16,404
31405,3140502396001,1,776
31405,3140502396002,2,706
31405,3140502396003,3,938
31405,3140502396004,4,21
31405,3140502396005,5,855
31405,3140502396006,6,664
31405,3140502396007,7,346
31405,3140502396008,8,86
31501,3150102404001,1,698
31601,3160102405001,1,339
31601,3160102405002,2,720
31601,3160102405003,3,372
31601,3160102405004,4,383
31601,3160102405005,5,248
31601,3160102405006,6,310
31601,3160102405007,7,455
31601,3160102405008,8,22
31601,3160102405009,9,404
31601,3160102405010,10,485
31601,3160102405011,11,890
31601,3160102405012,12,553
31601,3160102417001,1,634
31601,3160102417002,2,529
31601,3160102417003,3,501
31601,3160102417004,4,767
31601,3160102417005,5,382
31601,3160102417006,6,487
31601,3160102417007,7,577
31601,3160102417008,8,427
31601,3160102417009,9,820
31601,3160102417010,10,93
31601,3160102417011,11,13
31601,3160102417012,12,59
31601,3160102417013,13,299
31601,3160102417014,14,827
31601,3160102417015,15,738
31601,3160102417016,16,77
31602,3160202433001,1,736
31602,3160202433002,2,913
31602,3160202433003,3,447
31602,3160202433004,4,760
31602,3160202433005,5,313
31602,3160202433006,6,408
31602,3160202433007,7,548
31602,3160202433008,8,667
31602,3160202433009,9,627
31602,3160202433010,10,921
31602,3160202443001,1,284
31602,3160202443002,2,794
31602,3160202443003,3,216
31602,3160202443004,4,18
31602,3160202443005,5,86
31602,3160202443006,6,949
31602,3160202443007,7,31
31602,3160202443008,8,717
31602,3160202443009,9,323
31602,3160202443010,10,285
31602,3160202443011,11,850
40101,4010102454001,1,585
40101,4010102454002,2,145
40101,4010102454003,3,83
40101,4010102454004,4,549
40101,4010102454005,5,708
40101,4010102454006,6,945
40101,4010102454007,7,618
40101,4010102454008,8,726
40101,4010102454009,9,951
40101,4010102454010,10,556
40101,4010102454011,11,947
40101,4010102454012,12,318
40101,4010102454013,13,851
40101,4010102454014,14,539
40101,4010102454015,15,162
40101,4010102454016,16,39
40101,4010102470001,1,724
40101,4010102470002,2,734
40101,4010102470003,3,552
40101,4010102470004,4,108
40101,4010102470005,5,782
40101,4010102470006,6,564
40101,4010102470007,7,507
40101,4010102470008,8,548
40101,4010102470009,9,889
40101,4010102470010,10,907
40101,4010102470011,11,975
40101,4010102470012,12,846
40101,4010102470013,13,749
40101,4010102470014,14,732
40101,4010102470015,15,10
40101,4010102470016,16,810
40101,4010102470017,17,996
40102,4010202487001,1,369
40102,4010202487002,2,177
40102,4010202487003,3,604
40102,4010202487004,4,645
40102,4010202487005,5,306
40102,4010202487006,6,17
40102,4010202487007,7,348
40102,4010202487008,8,639
40102,4010202487009,9,346
40102,4010202487010,10,684
40102,4010202487011,11,188
40102,4010202487012,12,780
40102,4010202487013,13,32
40102,4010202487014,14,634
40102,4010202487015,15,295
40102,4010202487016,16,832
40102,4010202487017,17,562
40103,4010302504001,1,20
40103,4010302504002,2,890
40103,4010302504003,3,122
40103,4010302504004,4,26
40103,4010302504005,5,331
40103,4010302504006,6,125
40103,4010302504007,7,392
40103,4010302504008,8,57
40103,4010302504009,9,76
40103,4010302504010,10,277
40103,4010302504011,11,77
40103,4010302504012,12,337
40103,4010302516001,1,937
40103,4010302516002,2,106
40103,4010302516003,3,609
40103,4010302516004,4,803
40103,4010302516005,5,22
40103,4010302516006,6,929
40103,4010302516007,7,177
40103,4010302516008,8,580
40103,4010302516009,9,649
40201,4020102525001,1,51
40201,4020102525002,2,71
40201,4020102525003,3,823
40201,4020102528001,1,474
40201,4020102528002,2,589
40201,4020102528003,3,810
40201,4020102528004,4,165
40201,4020102528005,5,747
40201,4020102528006,6,404
40201,4020102528007,7,716
40201,4020102528008,8,102
40201,4020102528009,9,6
40201,4020102528010,10,247
40201,4020102528011,11,382
40201,4020102528012,12,878
40201,4020102528013,13,60
40201,4020102528014,14,648
40201,4020102528015,15,5
40201,4020102528016,16,564
40201,4020102528017,17,472
40202,4020202545001,1,75
40202,4020202545002,2,128
40202,4020202545003,3,45
40202,4020202545004,4,188
40202,4020202545005,5,921
40202,4020202545006,6,820
40301,4030102551001,1,604
40301,4030102551002,2,741
40301,4030102551003,3,582
40301,4030102551004,4,150
40301,4030102551005,5,560
40301,4030102551006,6,728
40301,4030102551007,7,556
40301,4030102558001,1,901
40301,4030102558002,2,910
40301,4030102558003,3,96
40301,4030102558004,4,808
40301,4030102558005,5,518
40301,4030102558006,6,628
40301,4030102558007,7,456
40301,4030102558008,8,861
40301,4030102558009,9,826
40301,4030102558010,10,640
40301,4030102558011,11,28
40301,4030102558012,12,733
40301,4030102558013,13,571
40301,4030102558014,14,383
40301,4030102558015,15,563
40301,4030102558016,16,163
40301,4030102558017,17,336
40301,4030102558018,18,107
40301,4030102558019,19,655
40301,4030102577001,1,414
40301,4030102577002,2,930
40301,4030102577003,3,813
40301,4030102577004,4,324
40301,4030102577005,5,180
40301,4030102577006,6,218
40302,4030202583001,1,365
40302,4030202583002,2,402
40302,4030202583003,3,235
40302,4030202583004,4,283
40302,4030202583005,5,962
40302,4030202583006,6,993
40302,4030202583007,7,661
40302,4030202583008,8,433
40302,4030202583009,9,358
40302,4030202583010,10,982
40302,4030202583011,11,492
40302,4030202583012,12,32
40302,4030202583013,13,636
40302,4030202583014,14,843
40302,4030202583015,15,28
40302,4030202583016,16,817
40302,4030202583017,17,250
40302,4030202583018,18,44
40401,4040102601001,1,533
40401,4040102601002,2,563
40401,4040102601003,3,601
40401,4040102601004,4,583
40401,4040102601005,5,82
40401,4040102601006,6,309
40401,4040102601007,7,279
40401,4040102601008,8,765
40401,4040102601009,9,973
40401,4040102601010,10,765
40401,4040102601011,11,624
40401,4040102601012,12,926
40401,4040102601013,13,234
40401,4040102601014,14,16
40401,4040102601015,15,396
40401,4040102601016,16,218
40401,4040102601017,17,226
40401,4040102601018,18,266
40401,4040102619001,1,825
40401,4040102619002,2,456
40401,4040102619003,3,182
40401,4040102619004,4,935
40401,4040102619005,5,360
40401,4040102619006,6,285
40401,4040102619007,7,326
40401,4040102626001,1,56
40401,4040102626002,2,243
40401,4040102626003,3,918
40401,4040102626004,4,317
40401,4040102626005,5,801
40401,4040102626006,6,636
40401,4040102626007,7,34
40401,4040102626008,8,281
40401,4040102626009,9,862
40401,4040102626010,10,582
40401,4040102626011,11,549
40401,4040102626012,12,879
40401,4040102626013,13,775
40401,4040102626014,14,348
40501,4050102640001,1,747
40501,4050102640002,2,230
40501,4050102640003,3,390
40501,4050102643001,1,11
40501,4050102643002,2,56
40501,4050102643003,3,255
40503,4050302646001,1,152
40503,4050302646002,2,29
40503,4050302646003,3,620
40503,4050302646004,4,97
40503,4050302646005,5,135
40503,4050302646006,6,471
40503,4050302646007,7,686
40503,4050302646008,8,258
40503,4050302646009,9,815
40503,4050302646010,10,38
40503,4050302646011,11,996
40503,4050302646012,12,934
40503,4050302646013,13,758
40503,4050302646014,14,747
40503,4050302646015,15,801
40503,4050302646016,16,866
40503,4050302646017,17,727
40503,4050302646018,18,733
40503,4050302646019,19,768
40504,4050402665001,1,569
40504,4050402665002,2,469
40504,4050402665003,3,368
40504,4050402665004,4,40
40504,4050402665005,5,744
40504,4050402665006,6,881
40504,4050402665007,7,179
40504,4050402665008,8,995
40504,4050402665009,9,330
40504,4050402665010,10,557
40504,4050402665011,11,832
40504,4050402665012,12,531
40504,4050402665013,13,523
40504,4050402665014,14,20
40504,4050402665015,15,810
40504,4050402665016,16,660
40504,4050402665017,17,119
40504,4050402665018,18,353
40504,4050402665019,19,977
40504,4050402665020,20,549
40505,4050502685001,1,245
40505,4050502685002,2,350
40601,4060102687001,1,401
40601,4060102688001,1,26
40601,4060102688002,2,48
40601,4060102688003,3,290
40601,4060102688004,4,752
40601,4060102688005,5,38
40601,4060102688006,6,725
40601,4060102688007,7,714
40601,4060102688008,8,201
40601,4060102688009,9,576
40601,4060102688010,10,328
40601,4060102688011,11,141
40601,4060102688012,12,579
40601,4060102688013,13,517
40601,4060102688014,14,659
40601,4060102688015,15,781
40602,4060202703001,1,759
40602,4060202703002,2,356
40602,4060202703003,3,433
40602,4060202703004,4,525
40602,4060202703005,5,255
40602,4060202703006,6,332
40602,4060202703007,7,686
40602,4060202703008,8,300
40602,4060202703009,9,545
40602,4060202703010,10,595
40602,4060202703011,11,709
40602,4060202703012,12,794
40602,4060202703013,13,353
40602,4060202703014,14,984
40602,4060202703015,15,515
40602,4060202703016,16,12
40602,4060202703017,17,587
40602,4060202703018,18,94
40602,4060202703019,19,663
40602,4060202703020,20,218
40603,4060302723001,1,447
40603,4060302723002,2,512
40603,4060302723003,3,797
40603,4060302723004,4,22
40701,4070102727001,1,422
40701,4070102727002,2,884
40701,4070102727003,3,126
40701,4070102727004,4,891
40701,4070102727005,5,442
40701,4070102727006,6,830
40701,4070102727007,7,573
40701,4070102727008,8,754
40701,4070102727009,9,531
40701,4070102727010,10,647
40701,4070102727011,11,848
40801,4080102738001,1,54
40801,4080102738002,2,722
40801,4080102738003,3,452
40801,4080102738004,4,988
40801,4080102738005,5,765
40801,4080102738006,6,256
40801,4080102738007,7,138
40801,4080102738008,8,971
40801,4080102738009,9,81
40801,4080102738010,10,498
40801,4080102738011,11,656
40802,4080202749001,1,847
40802,4080202749002,2,199
40802,4080202749003,3,987
40802,4080202749004,4,877
40802,4080202749005,5,676
40802,4080202749006,6,630
40802,4080202749007,7,298
40802,4080202749008,8,168
40802,4080202749009,9,911
40802,4080202749010,10,715
40802,4080202749011,11,861
40802,4080202749012,12,908
40802,4080202749013,13,416
40802,4080202749014,14,679
40802,4080202749015,15,317
40901,4090102764001,1,546
40901,4090102764002,2,677
40901,4090102764003,3,963
40901,4090102764004,4,334
40901,4090102764005,5,316
40901,4090102764006,6,769
40901,4090102764007,7,394
40901,4090102764008,8,436
40901,4090102764009,9,334
40901,4090102764010,10,364
40901,4090102764011,11,922
40901,4090102764012,12,8
40901,4090102764013,13,443
40901,4090102764014,14,514
40901,4090102764015,15,916
40901,4090102764016,16,511
40902,4090202780001,1,169
40902,4090202780002,2,765
40902,4090202780003,3,222
40902,4090202780004,4,653
40902,4090202780005,5,951
40902,4090202780006,6,506
40902,4090202780007,7,747
40902,4090202780008,8,895
40902,4090202780009,9,775
40902,4090202780010,10,789
40902,4090202780011,11,511
40902,4090202780012,12,32
40902,4090202780013,13,13
40902,4090202793001,1,898
40902,4090202793002,2,410
40902,4090202793003,3,109
40902,4090202793004,4,679
40902,4090202793005,5,164
40902,4090202793006,6,147
40902,4090202793007,7,833
40902,4090202793008,8,118
40902,4090202793009,9,913
40902,4090202793010,10,99
40902,4090202793011,11,659
40902,4090202793012,12,597
40902,4090202793013,13,846
40902,4090202793014,14,293
40902,4090202793015,15,864
40902,4090202793016,16,572
40902,4090202793017,17,463
40902,4090202793018,18,540
40902,4090202793019,19,75
40903,4090302812001,1,738
40903,4090302812002,2,702
40903,4090302812003,3,295
40903,4090302812004,4,750
40903,4090302812005,5,664
40903,4090302812006,6,26
40903,4090302812007,7,862
40903,4090302812008,8,878
40903,4090302812009,9,73
40903,4090302812010,10,161
40903,4090302812011,11,237
40903,4090302812012,12,246
40903,4090302812013,13,363
40903,4090302812014,14,301
40903,4090302812015,15,637
40903,4090302812016,16,397
40903,4090302812017,17,672
40903,4090302812018,18,986
40903,4090302812019,19,339
40903,4090302812020,20,995
41101,4110102832001,1,900
41101,4110102832002,2,290
41101,4110102832003,3,836
41101,4110102832004,4,673
41101,4110102832005,5,339
41101,4110102832006,6,96
41101,4110102832007,7,303
41101,4110102832008,8,692
41101,4110102832009,9,312
41101,4110102832010,10,556
41101,4110102832011,11,726
41101,4110102832012,12,89
41101,4110102832013,13,798
41101,4110102832014,14,115
41101,4110102832015,15,320
41101,4110102832016,16,537
41101,4110102832017,17,115
41101,4110102832018,18,313
41101,4110102832019,19,674
41101,4110102832020,20,367
41101,4110102852001,1,330
41101,4110102852002,2,29
41101,4110102852003,3,243
41101,4110102852004,4,96
41101,4110102852005,5,943
41101,4110102852006,6,643
41101,4110102852007,7,555
41101,4110102852008,8,572
41101,4110102852009,9,907
41101,4110102852010,10,477
41101,4110102852011,11,857
41101,4110102852012,12,784
41101,4110102852013,13,506
41101,4110102852014,14,194
41101,4110102852015,15,312
41201,4120102867001,1,894
41201,4120102867002,2,176
41201,4120102867003,3,290
41201,4120102867004,4,817
41201,4120102867005,5,562
41201,4120102867006,6,748
41201,4120102867007,7,618
41201,4120102867008,8,792
41201,4120102867009,9,224
41201,4120102867010,10,653
41201,4120102867011,11,37
41201,4120102867012,12,769
41202,4120202879001,1,668
41202,4120202879002,2,632
41202,4120202879003,3,613
41202,4120202879004,4,857
41202,4120202879005,5,605
41202,4120202879006,6,794
41301,4130102885001,1,863
41301,4130102885002,2,781
41301,4130102885003,3,831
41301,4130102885004,4,200
41301,4130102885005,5,413
41301,4130102885006,6,110
41301,4130102885007,7,175
41301,4130102885008,8,566
41301,4130102885009,9,182
41301,4130102885010,10,164
41301,4130102885011,11,580
41301,4130102885012,12,324
41301,4130102885013,13,87
41401,4140102898001,1,501
41401,4140102898002,2,796
41401,4140102898003,3,413
41401,4140102898004,4,905
41401,4140102898005,5,156
41401,4140102898006,6,67
41401,4140102898007,7,62
41401,4140102898008,8,635
41401,4140102898009,9,757
41401,4140102898010,10,77
41401,4140102898011,11,862
41401,4140102909001,1,70
41401,4140102909002,2,57
41401,4140102909003,3,30
41401,4140102909004,4,786
41401,4140102909005,5,235
41401,4140102909006,6,846
41401,4140102909007,7,339
41401,4140102909008,8,127
41401,4140102909009,9,422
41401,4140102909010,10,654
41401,4140102909011,11,253
41401,4140102909012,12,98
41401,4140102909013,13,318
41401,4140102909014,14,408
41401,4140102909015,15,732
41401,4140102909016,16,645
41401,4140102909017,17,989
41401,4140102909018,18,411
41401,4140102909019,19,183
41401,4140102928001,1,330
41401,4140102928002,2,966
41401,4140102928003,3,82
41401,4140102928004,4,646
41401,4140102928005,5,358
41401,4140102928006,6,366
41401,4140102928007,7,267
41401,4140102928008,8,297
41401,4140102928009,9,828
41401,4140102928010,10,445
41401,4140102928011,11,274
41401,4140102928012,12,574
41401,4140102928013,13,7
41401,4140102928014,14,209
41401,4140102928015,15,605
41401,4140102928016,16,418
41401,4140102928017,17,860
41501,4150102945001,1,128
41501,4150102945002,2,53
41501,4150102945003,3,481
41501,4150102945004,4,515
41501,4150102945005,5,541
41501,4150102945006,6,546
41501,4150102945007,7,966
41501,4150102945008,8,562
41501,4150102945009,9,892
41501,4150102945010,10,317
41501,4150102945011,11,460
41501,4150102956001,1,533
41501,4150102956002,2,129
41501,4150102956003,3,24
41501,4150102956004,4,623
41501,4150102956005,5,6
41501,4150102956006,6,542
41501,4150102956007,7,428
41501,4150102956008,8,961
41501,4150102956009,9,765
41501,4150102956010,10,723
41501,4150102956011,11,135
41501,4150102956012,12,62
41501,4150102956013,13,539
41501,4150102956014,14,522
41501,4150102956015,15,758
41501,4150102956016,16,789
41502,4150202972001,1,716
41502,4150202972002,2,878
41502,4150202972003,3,600
41502,4150202972004,4,529
41502,4150202972005,5,334
41502,4150202972006,6,319
41502,4150202972007,7,333
41502,4150202972008,8,611
41502,4150202972009,9,134
41502,4150202972010,10,376
41503,4150302982001,1,995
41503,4150302982002,2,427
41503,4150302982003,3,396
41503,4150302985001,1,878
41503,4150302985002,2,456
41503,4150302985003,3,394
41503,4150302985004,4,359
41503,4150302985005,5,186
41503,4150302985006,6,404
41503,4150302985007,7,534
41503,4150302985008,8,94
50101,5010102993001,1,261
50101,5010102993002,2,573
50101,5010102993003,3,110
50101,5010102993004,4,201
50101,5010102993005,5,854
50101,5010102993006,6,108
50101,5010102993007,7,195
50101,5010102993008,8,808
50101,5010102993009,9,339
50101,5010102993010,10,381
50101,5010102993011,11,64
50101,5010103004001,1,746
50101,5010103004002,2,844
50101,5010103004003,3,998
50101,5010103004004,4,672
50101,5010103008001,1,699
50101,5010103008002,2,268
50102,5010203010001,1,734
50102,5010203010002,2,168
50102,5010203010003,3,20
50102,5010203010004,4,23
50102,5010203010005,5,135
50102,5010203010006,6,355
50102,5010203010007,7,124
50102,5010203010008,8,196
50102,5010203010009,9,813
50102,5010203010010,10,443
50102,5010203010011,11,312
50102,5010203010012,12,830
50102,5010203010013,13,384
50102,5010203010014,14,223
50102,5010203010015,15,5
50102,5010203010016,16,588
50102,5010203010017,17,30
50102,5010203010018,18,332
50102,5010203010019,19,249
50102,5010203029001,1,674
50102,5010203029002,2,868
50102,5010203029003,3,958
50102,5010203029004,4,806
50102,5010203029005,5,952
50102,5010203029006,6,681
50102,5010203029007,7,55
50102,5010203029008,8,105
50102,5010203029009,9,809
50102,5010203029010,10,174
50102,5010203029011,11,732
50102,5010203029012,12,45
50102,5010203029013,13,930
50103,5010303042001,1,418
50103,5010303042002,2,835
50103,5010303042003,3,237
50103,5010303042004,4,214
50103,5010303042005,5,648
50103,5010303042006,6,186
50103,5010303042007,7,423
50103,5010303042008,8,952
50103,5010303042009,9,29
50104,5010403051001,1,401
50104,5010403051002,2,835
50104,5010403051003,3,146
50201,5020103054001,1,738
50201,5020103054002,2,518
50201,5020103054003,3,743
50201,5020103054004,4,679
50201,5020103054005,5,198
50201,5020103054006,6,446
50201,5020103054007,7,755
50201,5020103054008,8,395
50201,5020103054009,9,123
50201,5020103054010,10,989
50201,5020103064001,1,413
50201,5020103064002,2,70
50201,5020103064003,3,890
50201,5020103064004,4,819
50201,5020103064005,5,500
50201,5020103064006,6,171
50201,5020103064007,7,299
50201,5020103064008,8,424
50201,5020103064009,9,291
50201,5020103064010,10,395
50201,5020103064011,11,66
50201,5020103064012,12,783
50201,5020103064013,13,379
50201,5020103064014,14,258
50201,5020103064015,15,752
50201,5020103064016,16,166
50202,5020203080001,1,331
50202,5020203080002,2,853
50202,5020203080003,3,130
50202,5020203080004,4,227
50202,5020203080005,5,952
50202,5020203080006,6,609
50202,5020203080007,7,60
50202,5020203087001,1,963
50202,5020203087002,2,667
50202,5020203087003,3,609
50202,5020203087004,4,275
50202,5020203087005,5,550
50202,5020203087006,6,798
50202,5020203087007,7,912
50202,5020203087008,8,978
50202,5020203087009,9,77
50202,5020203087010,10,373
50202,5020203097001,1,579
50202,5020203097002,2,456
50202,5020203097003,3,877
50202,5020203097004,4,716
50202,5020203097005,5,417
50202,5020203097006,6,131
50202,5020203097007,7,456
50203,5020303104001,1,807
50203,5020303104002,2,592
50203,5020303104003,3,359
50203,5020303104004,4,871
50203,5020303104005,5,661
50204,5020403109001,1,889
50204,5020403109002,2,848
50204,5020403111001,1,790
50204,5020403111002,2,420
50204,5020403111003,3,293
50204,5020403111004,4,179
50204,5020403111005,5,744
50204,5020403111006,6,244
50204,5020403111007,7,548
50204,5020403111008,8,940
50204,5020403111009,9,831
50204,5020403111010,10,263
50204,5020403111011,11,528
50204,5020403111012,12,925
50204,5020403111013,13,479
50204,5020403111014,14,723
50204,5020403111015,15,135
50204,5020403111016,16,250
50204,5020403127001,1,434
50204,5020403127002,2,399
50204,5020403127003,3,287
50204,5020403127004,4,349
50204,5020403127005,5,498
50204,5020403127006,6,419
50204,5020403127007,7,385
50204,5020403127008,8,124
50204,5020403127009,9,550
50204,5020403127010,10,278
50204,5020403127011,11,467
50301,5030103138001,1,767
50301,5030103138002,2,965
50301,5030103140001,1,586
50301,5030103140002,2,440
50301,5030103140003,3,771
50301,5030103140004,4,549
50301,5030103140005,5,598
50301,5030103140006,6,871
50301,5030103140007,7,750
50301,5030103140008,8,355
50301,5030103140009,9,334
50301,5030103140010,10,384
50301,5030103140011,11,633
50301,5030103140012,12,684
50301,5030103140013,13,127
50301,5030103140014,14,368
50301,5030103140015,15,568
50301,5030103140016,16,759
50301,5030103140017,17,282
50301,5030103140018,18,542
50301,5030103140019,19,873
50301,5030103159001,1,202
50301,5030103159002,2,440
50301,5030103159003,3,818
50301,5030103159004,4,432
50301,5030103159005,5,19
50301,5030103159006,6,556
50301,5030103159007,7,925
50301,5030103159008,8,140
50301,5030103159009,9,689
50301,5030103159010,10,507
50301,5030103159011,11,777
50303,5030303170001,1,97
50303,5030303170002,2,487
50303,5030303170003,3,126
50303,5030303170004,4,524
50303,5030303170005,5,553
50303,5030303170006,6,33
50303,5030303170007,7,511
50303,5030303170008,8,681
50303,5030303170009,9,316
50303,5030303170010,10,329
50303,5030303170011,11,350
50303,5030303170012,12,278
50303,5030303170013,13,747
50303,5030303170014,14,128
50303,5030303170015,15,144
50303,5030303170016,16,523
50401,5040103186001,1,302
50401,5040103186002,2,747
50401,5040103186003,3,178
50401,5040103186004,4,752
50401,5040103186005,5,71
50401,5040103186006,6,594
50401,5040103192001,1,424
50401,5040103193001,1,147
50401,5040103194001,1,446
50401,5040103194002,2,218
50401,5040103194003,3,765
50401,5040103194004,4,848
50401,5040103194005,5,722
50401,5040103194006,6,750
50401,5040103194007,7,292
50401,5040103194008,8,590
50401,5040103194009,9,681
50402,5040203203001,1,672
50402,5040203203002,2,205
50402,5040203203003,3,127
50402,5040203203004,4,368
50402,5040203203005,5,497
50403,5040303208001,1,364
50403,5040303208002,2,850
50403,5040303208003,3,71
50403,5040303208004,4,778
50403,5040303208005,5,774
50403,5040303208006,6,597
50403,5040303208007,7,413
50403,5040303208008,8,691
50403,5040303208009,9,644
50403,5040303208010,10,807
50403,5040303208011,11,925
50403,5040303208012,12,846
50403,5040303208013,13,73
